customer_id,signup_date,plan,monthly_price,apps_used,monthly_logins,support_tickets,seats,company_size,industry,country,tenure_months,churned,churn_month,upsell_flag
ZHO-02851,2022-02-02,Standard,20,1,8,1,1,1-10,Healthcare,United States,40,1,8.0,0
ZHO-02852,2022-02-24,Professional,35,3,19,1,11,11-50,Finance,United Kingdom,39,1,10.0,0
ZHO-02853,2023-06-03,Standard,20,1,3,1,2,11-50,Consulting,United States,24,1,6.0,0
ZHO-02854,2024-01-26,Professional,35,4,10,2,3,201-500,Technology,India,16,0,,0
ZHO-02855,2022-01-12,Standard,20,2,14,1,2,201-500,Healthcare,India,41,1,7.0,0
ZHO-02856,2023-12-21,Standard,20,1,1,0,1,11-50,Real Estate,India,17,1,6.0,0
ZHO-02857,2023-07-09,Standard,20,1,8,1,4,1-10,Healthcare,United States,23,0,,0
ZHO-02858,2023-01-08,Standard,20,2,12,1,2,51-200,Real Estate,United Kingdom,29,0,,0
ZHO-02859,2023-04-29,Zoho One,105,15,41,1,62,1-10,Education,India,25,0,,0
ZHO-02860,2024-08-30,Standard,20,1,7,1,1,500+,Manufacturing,United Kingdom,9,1,3.0,0
ZHO-02861,2023-09-15,Standard,20,1,8,1,2,1-10,Education,India,20,1,4.0,0
ZHO-02862,2022-11-03,Standard,20,2,7,2,3,11-50,Healthcare,India,31,0,,0
ZHO-02863,2023-04-02,Standard,20,2,9,0,3,1-10,Manufacturing,United States,26,0,,0
ZHO-02864,2022-06-09,Enterprise,50,4,16,3,16,11-50,Manufacturing,India,36,0,,1
ZHO-02865,2022-11-27,Zoho One,105,18,59,3,65,11-50,Education,United Kingdom,30,0,,0
ZHO-02866,2024-02-15,Standard,20,2,13,1,1,51-200,Real Estate,UAE,15,1,1.0,0
ZHO-02867,2022-08-13,Enterprise,50,3,20,3,35,51-200,Real Estate,India,34,0,,1
ZHO-02868,2024-09-09,Professional,35,3,7,3,7,11-50,Real Estate,United States,8,1,1.0,0
ZHO-02869,2023-12-30,Standard,20,1,6,1,3,1-10,Healthcare,UAE,17,0,,0
ZHO-02870,2024-12-04,Professional,35,2,13,1,13,201-500,Healthcare,India,5,0,,0
ZHO-02871,2024-12-18,Professional,35,4,18,0,14,51-200,Manufacturing,United States,5,0,,1
ZHO-02872,2023-10-06,Professional,35,4,10,3,4,1-10,Technology,India,20,0,,0
ZHO-02873,2023-09-08,Enterprise,50,7,17,4,41,51-200,Technology,United States,21,0,,1
ZHO-02874,2022-07-14,Standard,20,1,10,1,3,500+,Finance,United Kingdom,35,0,,0
ZHO-02875,2023-05-04,Zoho One,105,8,52,5,35,11-50,Technology,United Kingdom,25,0,,0
ZHO-02876,2022-06-06,Enterprise,50,4,17,3,14,1-10,Retail,United States,36,0,,1
ZHO-02877,2023-09-02,Professional,35,2,7,0,7,11-50,Consulting,United Kingdom,21,0,,0
ZHO-02878,2023-02-16,Professional,35,3,33,2,4,11-50,Retail,India,27,0,,0
ZHO-02879,2023-04-16,Standard,20,1,11,1,2,51-200,Education,UAE,25,1,2.0,0
ZHO-02880,2023-05-31,Zoho One,105,12,37,0,75,11-50,Manufacturing,India,24,0,,0
ZHO-02881,2023-01-28,Professional,35,2,19,3,3,201-500,Retail,India,28,0,,0
ZHO-02882,2023-09-23,Free,0,1,3,0,1,11-50,Technology,UAE,20,1,2.0,0
ZHO-02883,2023-08-31,Standard,20,1,11,0,4,1-10,Manufacturing,Canada,21,0,,0
ZHO-02884,2024-09-06,Professional,35,3,16,2,4,51-200,Consulting,Australia,8,1,3.0,0
ZHO-02885,2023-03-10,Free,0,1,3,0,2,11-50,Finance,India,27,1,10.0,0
ZHO-02886,2023-06-24,Free,0,1,3,0,1,1-10,Healthcare,Australia,23,1,11.0,0
ZHO-02887,2022-10-05,Professional,35,3,7,3,7,11-50,Finance,United States,32,0,,0
ZHO-02888,2022-08-21,Standard,20,1,14,1,1,1-10,Consulting,United Kingdom,33,1,16.0,0
ZHO-02889,2022-12-28,Standard,20,1,5,0,4,500+,Technology,Singapore,29,1,14.0,0
ZHO-02890,2022-01-26,Standard,20,1,4,3,4,11-50,Consulting,India,40,0,,0
ZHO-02891,2024-11-14,Standard,20,1,7,2,4,51-200,Technology,United States,6,1,3.0,0
ZHO-02892,2023-05-22,Professional,35,2,9,2,13,1-10,Consulting,Australia,24,0,,0
ZHO-02893,2022-09-24,Professional,35,3,15,0,4,51-200,Technology,United States,32,0,,0
ZHO-02894,2023-04-06,Standard,20,2,11,1,3,11-50,Education,India,26,0,,0
ZHO-02895,2023-04-01,Standard,20,2,12,0,3,11-50,Retail,India,26,0,,0
ZHO-02896,2024-12-27,Professional,35,3,20,3,3,500+,Consulting,United States,5,0,,0
ZHO-02897,2024-10-03,Free,0,1,3,0,2,11-50,Technology,India,8,1,3.0,0
ZHO-02898,2024-05-12,Free,0,1,3,0,2,51-200,Consulting,India,12,1,5.0,0
ZHO-02899,2023-05-06,Free,0,1,3,0,2,1-10,Healthcare,India,25,1,2.0,0
ZHO-02900,2024-12-08,Enterprise,50,5,8,3,41,11-50,Retail,India,5,0,,0
ZHO-02901,2023-07-18,Enterprise,50,3,26,2,14,201-500,Retail,India,22,0,,1
ZHO-02902,2022-08-04,Enterprise,50,7,11,7,11,51-200,Education,India,34,0,,1
ZHO-02903,2023-07-13,Enterprise,50,6,39,3,35,11-50,Finance,Germany,22,0,,1
ZHO-02904,2022-06-08,Professional,35,2,12,1,11,201-500,Manufacturing,India,36,0,,0
ZHO-02905,2023-05-04,Professional,35,2,13,1,4,11-50,Retail,Australia,25,1,11.0,0
ZHO-02906,2023-11-17,Professional,35,2,10,5,8,11-50,Retail,Australia,18,0,,0
ZHO-02907,2024-03-04,Free,0,1,2,0,1,11-50,Technology,United States,15,1,7.0,0
ZHO-02908,2022-01-05,Professional,35,3,28,0,8,11-50,Healthcare,India,41,0,,0
ZHO-02909,2022-12-27,Enterprise,50,4,29,1,20,11-50,Technology,Germany,29,0,,1
ZHO-02910,2023-04-04,Professional,35,3,6,3,13,11-50,Healthcare,United States,26,0,,0
ZHO-02911,2022-09-05,Standard,20,1,13,1,3,500+,Retail,India,33,0,,0
ZHO-02912,2024-08-03,Standard,20,2,12,0,4,1-10,Healthcare,United States,10,0,,0
ZHO-02913,2023-02-26,Professional,35,4,14,5,6,1-10,Technology,India,27,0,,0
ZHO-02914,2022-01-15,Professional,35,4,17,1,3,1-10,Technology,United States,41,1,3.0,0
ZHO-02915,2024-01-06,Enterprise,50,5,22,4,27,11-50,Finance,United States,17,0,,1
ZHO-02916,2022-10-04,Standard,20,2,15,0,3,11-50,Consulting,United States,32,0,,0
ZHO-02917,2023-03-29,Enterprise,50,4,15,1,37,1-10,Education,United Kingdom,26,0,,1
ZHO-02918,2023-08-21,Professional,35,3,16,2,12,11-50,Finance,UAE,21,0,,1
ZHO-02919,2023-03-22,Enterprise,50,6,19,1,31,11-50,Retail,India,26,0,,1
ZHO-02920,2022-07-29,Professional,35,3,7,3,10,51-200,Healthcare,United States,34,0,,0
ZHO-02921,2023-12-15,Professional,35,4,28,1,5,500+,Technology,United Kingdom,17,0,,1
ZHO-02922,2022-10-29,Professional,35,4,9,0,9,11-50,Technology,United States,31,0,,0
ZHO-02923,2022-01-03,Enterprise,50,3,23,2,29,1-10,Consulting,United States,41,0,,1
ZHO-02924,2024-09-16,Zoho One,105,18,19,1,75,1-10,Technology,Canada,8,0,,0
ZHO-02925,2023-06-04,Free,0,1,3,0,1,51-200,Consulting,Germany,24,1,8.0,0
ZHO-02926,2023-05-08,Free,0,1,4,0,1,51-200,Manufacturing,United States,25,1,9.0,0
ZHO-02927,2023-09-12,Zoho One,105,10,28,1,30,1-10,Technology,India,20,0,,0
ZHO-02928,2022-11-27,Professional,35,3,18,1,11,1-10,Manufacturing,United States,30,0,,1
ZHO-02929,2022-11-29,Professional,35,2,13,2,5,51-200,Retail,United States,30,1,5.0,0
ZHO-02930,2022-02-19,Professional,35,2,21,3,13,11-50,Education,United States,39,0,,1
ZHO-02931,2024-05-12,Free,0,1,5,0,1,11-50,Consulting,India,12,1,3.0,0
ZHO-02932,2022-09-29,Enterprise,50,7,18,1,49,1-10,Finance,United States,32,0,,1
ZHO-02933,2023-08-03,Enterprise,50,7,24,1,29,11-50,Manufacturing,United States,22,0,,1
ZHO-02934,2023-07-14,Standard,20,1,9,0,2,51-200,Finance,India,22,1,4.0,0
ZHO-02935,2023-11-27,Standard,20,2,10,0,1,201-500,Consulting,Germany,18,0,,0
ZHO-02936,2023-03-22,Enterprise,50,3,21,4,42,51-200,Manufacturing,Germany,26,0,,1
ZHO-02937,2024-10-13,Free,0,1,3,0,2,11-50,Technology,Australia,7,1,3.0,0
ZHO-02938,2022-12-23,Enterprise,50,6,21,1,32,51-200,Technology,United States,29,0,,1
ZHO-02939,2022-10-01,Standard,20,2,9,1,4,11-50,Healthcare,United States,32,0,,0
ZHO-02940,2024-11-08,Professional,35,4,23,0,10,1-10,Technology,United Kingdom,6,0,,1
ZHO-02941,2022-11-07,Zoho One,105,10,49,2,68,201-500,Finance,United States,31,0,,0
ZHO-02942,2024-05-19,Professional,35,4,19,0,10,11-50,Healthcare,United States,12,0,,1
ZHO-02943,2024-06-04,Standard,20,2,11,0,1,11-50,Real Estate,India,12,0,,0
ZHO-02944,2022-06-03,Professional,35,4,15,2,10,500+,Healthcare,United States,36,0,,1
ZHO-02945,2023-09-12,Standard,20,1,9,1,1,500+,Technology,Germany,20,1,9.0,0
ZHO-02946,2024-06-01,Standard,20,1,5,0,1,11-50,Real Estate,India,12,1,3.0,0
ZHO-02947,2024-03-07,Zoho One,105,14,59,1,29,1-10,Real Estate,India,15,0,,0
ZHO-02948,2022-05-05,Enterprise,50,4,1,2,16,11-50,Healthcare,United States,37,0,,1
ZHO-02949,2023-09-11,Professional,35,4,15,1,9,201-500,Education,United Kingdom,20,0,,1
ZHO-02950,2022-09-02,Standard,20,2,12,0,3,1-10,Technology,India,33,0,,0
ZHO-02951,2024-04-27,Free,0,1,1,0,1,500+,Education,Germany,13,0,,0
ZHO-02952,2023-03-26,Free,0,1,3,1,1,1-10,Technology,India,26,1,10.0,0
ZHO-02953,2024-07-18,Professional,35,3,11,2,3,11-50,Manufacturing,Canada,10,0,,0
ZHO-02954,2023-06-04,Enterprise,50,6,20,6,38,11-50,Education,India,24,0,,1
ZHO-02955,2022-12-28,Professional,35,4,21,2,14,1-10,Consulting,India,29,0,,1
ZHO-02956,2022-01-08,Enterprise,50,5,24,4,48,201-500,Real Estate,Australia,41,0,,1
ZHO-02957,2023-04-23,Free,0,1,1,0,1,11-50,Technology,Canada,25,1,3.0,0
ZHO-02958,2023-05-10,Standard,20,2,5,1,1,1-10,Consulting,Singapore,25,0,,0
ZHO-02959,2024-04-12,Standard,20,1,11,0,4,11-50,Consulting,India,13,0,,0
ZHO-02960,2024-11-28,Standard,20,1,9,0,1,51-200,Finance,United States,6,0,,0
ZHO-02961,2023-08-16,Free,0,1,5,1,2,1-10,Manufacturing,India,21,1,8.0,0
ZHO-02962,2022-07-06,Zoho One,105,10,63,1,97,201-500,Manufacturing,India,35,0,,0
ZHO-02963,2024-01-24,Standard,20,1,7,2,4,1-10,Manufacturing,India,16,1,7.0,0
ZHO-02964,2022-04-03,Zoho One,105,13,76,5,90,1-10,Consulting,India,38,0,,0
ZHO-02965,2022-03-27,Standard,20,1,8,2,2,1-10,Technology,Germany,38,0,,0
ZHO-02966,2024-12-03,Zoho One,105,8,25,3,13,1-10,Finance,India,6,0,,0
ZHO-02967,2022-05-17,Professional,35,2,11,1,3,11-50,Retail,United States,37,1,9.0,0
ZHO-02968,2023-02-25,Zoho One,105,8,7,1,78,500+,Manufacturing,United States,27,0,,0
ZHO-02969,2022-03-15,Free,0,1,5,0,2,1-10,Retail,India,39,0,,0
ZHO-02970,2022-06-20,Enterprise,50,4,34,6,37,1-10,Technology,Singapore,35,0,,1
ZHO-02971,2022-06-19,Zoho One,105,15,28,1,57,1-10,Consulting,India,35,0,,0
ZHO-02972,2024-05-21,Free,0,1,3,0,2,11-50,Manufacturing,Germany,12,1,5.0,0
ZHO-02973,2022-11-18,Free,0,1,3,0,1,51-200,Finance,UAE,30,1,7.0,0
ZHO-02974,2023-04-01,Standard,20,2,5,0,4,51-200,Finance,UAE,26,0,,0
ZHO-02975,2024-08-01,Zoho One,105,13,16,4,62,1-10,Manufacturing,Australia,10,0,,0
ZHO-02976,2024-02-29,Professional,35,3,14,0,8,51-200,Real Estate,India,15,0,,0
ZHO-02977,2023-09-05,Professional,35,3,13,1,8,11-50,Healthcare,India,21,1,3.0,0
ZHO-02978,2024-06-07,Free,0,1,3,0,2,11-50,Healthcare,United States,11,1,6.0,0
ZHO-02979,2022-12-15,Free,0,1,3,0,1,11-50,Manufacturing,United States,29,1,3.0,0
ZHO-02980,2022-01-10,Enterprise,50,7,34,3,49,51-200,Consulting,Canada,41,0,,1
ZHO-02981,2024-01-10,Free,0,1,3,0,1,11-50,Real Estate,United Kingdom,16,1,2.0,0
ZHO-02982,2023-10-29,Professional,35,3,16,2,7,1-10,Education,India,19,1,6.0,0
ZHO-02983,2023-06-30,Zoho One,105,19,54,1,46,11-50,Healthcare,India,23,0,,0
ZHO-02984,2022-05-09,Standard,20,2,10,0,2,11-50,Technology,India,37,0,,0
ZHO-02985,2023-08-24,Professional,35,2,11,1,12,1-10,Healthcare,United States,21,0,,0
ZHO-02986,2023-08-28,Free,0,1,3,1,1,11-50,Healthcare,India,21,1,3.0,0
ZHO-02987,2022-11-23,Professional,35,3,18,0,7,201-500,Real Estate,United Kingdom,30,0,,0
ZHO-02988,2024-09-06,Standard,20,2,5,0,4,11-50,Technology,United Kingdom,8,0,,0
ZHO-02989,2023-02-08,Enterprise,50,5,32,1,19,11-50,Technology,India,28,0,,1
ZHO-02990,2023-09-21,Standard,20,1,13,2,3,51-200,Real Estate,United States,20,0,,0
ZHO-02991,2023-12-19,Professional,35,3,11,0,7,51-200,Education,United States,17,1,6.0,0
ZHO-02992,2024-11-06,Professional,35,3,16,0,11,11-50,Finance,United States,6,0,,1
ZHO-02993,2022-10-01,Standard,20,2,11,0,4,11-50,Healthcare,UAE,32,0,,0
ZHO-02994,2023-11-16,Enterprise,50,5,18,2,43,51-200,Consulting,India,18,0,,1
ZHO-02995,2022-04-26,Standard,20,1,10,2,2,1-10,Manufacturing,United States,37,0,,0
ZHO-02996,2024-05-10,Professional,35,3,16,2,13,11-50,Manufacturing,Germany,12,0,,1
ZHO-02997,2023-11-24,Standard,20,2,4,0,1,1-10,Retail,United States,18,0,,0
ZHO-02998,2022-11-20,Professional,35,3,18,2,14,500+,Finance,United States,30,1,7.0,0
ZHO-02999,2024-08-18,Free,0,1,2,0,2,1-10,Technology,United Kingdom,9,1,1.0,0
ZHO-03000,2022-04-24,Standard,20,1,11,0,1,1-10,Manufacturing,United Kingdom,37,1,19.0,0
ZHO-03001,2024-12-17,Standard,20,2,6,0,4,11-50,Real Estate,India,5,0,,0
ZHO-03002,2022-06-03,Enterprise,50,7,22,1,20,201-500,Healthcare,United States,36,0,,1
ZHO-03003,2022-11-11,Standard,20,1,12,1,2,11-50,Education,India,31,1,11.0,0
ZHO-03004,2024-11-30,Enterprise,50,7,27,3,35,51-200,Real Estate,United States,6,0,,1
ZHO-03005,2022-04-15,Enterprise,50,6,14,4,45,51-200,Consulting,United States,38,0,,1
ZHO-03006,2022-12-20,Standard,20,1,5,1,1,11-50,Retail,United Kingdom,29,0,,0
ZHO-03007,2024-10-12,Professional,35,3,12,1,10,51-200,Finance,United Kingdom,7,1,3.0,0
ZHO-03008,2024-01-03,Free,0,1,3,1,2,1-10,Healthcare,India,17,1,5.0,0
ZHO-03009,2023-12-10,Standard,20,1,9,3,1,201-500,Consulting,India,17,0,,0
ZHO-03010,2023-10-13,Enterprise,50,4,15,2,42,51-200,Technology,United States,19,0,,1
ZHO-03011,2024-04-03,Professional,35,4,9,2,12,201-500,Finance,India,14,0,,1
ZHO-03012,2024-08-04,Professional,35,2,16,1,6,51-200,Real Estate,United Kingdom,10,0,,0
ZHO-03013,2023-10-23,Standard,20,2,8,1,1,201-500,Real Estate,United States,19,1,1.0,0
ZHO-03014,2022-04-09,Standard,20,2,15,1,2,1-10,Retail,India,38,1,4.0,0
ZHO-03015,2023-08-11,Free,0,1,3,0,2,11-50,Consulting,Germany,22,1,11.0,0
ZHO-03016,2022-10-09,Enterprise,50,7,38,3,46,11-50,Technology,United States,32,0,,1
ZHO-03017,2023-02-07,Professional,35,2,8,1,13,1-10,Retail,India,28,0,,0
ZHO-03018,2023-12-01,Enterprise,50,6,10,0,49,51-200,Healthcare,India,18,0,,1
ZHO-03019,2022-07-18,Standard,20,1,4,1,1,1-10,Finance,United States,34,1,15.0,0
ZHO-03020,2022-11-23,Standard,20,1,12,0,1,1-10,Education,India,30,1,2.0,0
ZHO-03021,2022-06-03,Standard,20,2,14,0,2,51-200,Real Estate,Canada,36,0,,0
ZHO-03022,2023-07-06,Free,0,1,2,0,1,201-500,Healthcare,United States,23,0,,0
ZHO-03023,2023-02-09,Standard,20,1,7,2,2,51-200,Manufacturing,Germany,28,0,,0
ZHO-03024,2023-04-07,Enterprise,50,6,13,3,46,51-200,Healthcare,India,26,0,,1
ZHO-03025,2022-05-12,Enterprise,50,7,9,3,48,11-50,Education,United Kingdom,37,0,,1
ZHO-03026,2024-03-01,Professional,35,2,19,6,14,201-500,Education,Germany,15,0,,1
ZHO-03027,2024-05-23,Professional,35,2,16,1,4,11-50,Manufacturing,India,12,0,,0
ZHO-03028,2022-03-25,Free,0,1,3,1,1,500+,Manufacturing,India,38,1,20.0,0
ZHO-03029,2024-01-24,Enterprise,50,4,10,1,23,1-10,Technology,United States,16,0,,1
ZHO-03030,2023-09-20,Free,0,1,5,0,2,51-200,Retail,Singapore,20,1,5.0,0
ZHO-03031,2022-08-09,Zoho One,105,16,35,1,20,11-50,Healthcare,United States,34,0,,0
ZHO-03032,2023-07-07,Professional,35,3,18,2,12,11-50,Technology,United States,23,0,,1
ZHO-03033,2022-04-22,Standard,20,1,3,0,1,51-200,Manufacturing,United Kingdom,37,1,11.0,0
ZHO-03034,2023-09-07,Zoho One,105,11,37,0,63,51-200,Technology,India,21,0,,0
ZHO-03035,2024-07-12,Free,0,1,3,0,1,201-500,Healthcare,United States,10,1,2.0,0
ZHO-03036,2023-04-20,Professional,35,4,17,2,3,1-10,Retail,India,25,0,,1
ZHO-03037,2024-04-15,Professional,35,2,15,2,12,1-10,Education,India,13,0,,1
ZHO-03038,2022-09-28,Standard,20,2,10,1,2,1-10,Healthcare,Canada,32,0,,0
ZHO-03039,2023-02-25,Standard,20,1,4,2,3,1-10,Retail,United Kingdom,27,1,12.0,0
ZHO-03040,2023-12-08,Professional,35,4,17,2,13,1-10,Education,Singapore,18,1,5.0,0
ZHO-03041,2022-02-09,Enterprise,50,3,22,2,20,51-200,Real Estate,India,40,1,13.0,0
ZHO-03042,2022-07-08,Free,0,1,3,0,2,11-50,Real Estate,United States,35,1,16.0,0
ZHO-03043,2024-09-20,Zoho One,105,14,43,1,42,51-200,Real Estate,Australia,8,0,,0
ZHO-03044,2023-06-20,Standard,20,1,4,0,2,11-50,Finance,India,23,1,11.0,0
ZHO-03045,2024-10-24,Standard,20,2,4,0,1,11-50,Healthcare,India,7,0,,0
ZHO-03046,2022-10-17,Standard,20,2,1,1,1,1-10,Real Estate,United States,31,1,6.0,0
ZHO-03047,2023-03-09,Free,0,1,4,0,2,51-200,Manufacturing,United States,27,1,3.0,0
ZHO-03048,2023-04-16,Free,0,1,4,1,2,51-200,Consulting,Singapore,25,1,9.0,0
ZHO-03049,2023-09-20,Zoho One,105,17,55,3,64,11-50,Healthcare,United States,20,0,,0
ZHO-03050,2022-10-06,Standard,20,2,9,0,3,11-50,Manufacturing,Canada,32,0,,0
ZHO-03051,2024-05-26,Free,0,1,1,0,2,1-10,Retail,Germany,12,1,3.0,0
ZHO-03052,2023-08-04,Free,0,1,2,1,2,51-200,Technology,India,22,1,9.0,0
ZHO-03053,2024-05-12,Enterprise,50,3,22,4,45,51-200,Technology,United Kingdom,12,1,6.0,0
ZHO-03054,2022-09-11,Enterprise,50,3,22,5,13,11-50,Consulting,India,33,0,,1
ZHO-03055,2022-06-30,Standard,20,1,7,1,2,1-10,Retail,India,35,0,,0
ZHO-03056,2023-11-12,Free,0,1,3,0,1,1-10,Healthcare,Germany,18,1,7.0,0
ZHO-03057,2024-04-04,Standard,20,1,8,1,4,1-10,Healthcare,India,14,0,,0
ZHO-03058,2023-12-01,Free,0,1,3,0,2,1-10,Manufacturing,India,18,1,1.0,0
ZHO-03059,2023-07-20,Free,0,1,2,0,1,1-10,Consulting,India,22,1,11.0,0
ZHO-03060,2023-11-11,Standard,20,2,12,0,4,1-10,Healthcare,India,18,0,,0
ZHO-03061,2023-01-26,Standard,20,1,7,0,4,11-50,Finance,United States,28,0,,0
ZHO-03062,2022-07-31,Professional,35,4,8,2,8,11-50,Manufacturing,United States,34,0,,0
ZHO-03063,2023-01-19,Standard,20,1,6,0,2,11-50,Consulting,United States,28,0,,0
ZHO-03064,2022-12-08,Zoho One,105,18,39,6,70,11-50,Technology,Germany,30,0,,0
ZHO-03065,2024-04-23,Zoho One,105,10,53,3,67,51-200,Consulting,India,13,0,,0
ZHO-03066,2024-11-27,Professional,35,3,15,1,11,11-50,Consulting,India,6,0,,1
ZHO-03067,2023-02-24,Standard,20,2,8,1,3,1-10,Real Estate,India,27,0,,0
ZHO-03068,2024-01-21,Standard,20,1,4,0,3,51-200,Finance,United Kingdom,16,1,5.0,0
ZHO-03069,2022-11-02,Standard,20,1,11,1,1,201-500,Healthcare,United States,31,0,,0
ZHO-03070,2023-12-03,Enterprise,50,7,18,2,25,11-50,Real Estate,UAE,18,0,,1
ZHO-03071,2024-05-18,Professional,35,3,14,1,6,1-10,Technology,United Kingdom,12,0,,0
ZHO-03072,2023-06-21,Enterprise,50,3,33,4,17,201-500,Real Estate,India,23,0,,1
ZHO-03073,2022-07-25,Zoho One,105,18,51,5,10,201-500,Manufacturing,India,34,0,,0
ZHO-03074,2023-05-11,Standard,20,2,3,0,1,1-10,Healthcare,United States,25,0,,0
ZHO-03075,2024-12-06,Professional,35,3,5,0,7,1-10,Manufacturing,United Kingdom,5,1,1.0,0
ZHO-03076,2023-05-19,Free,0,1,3,2,1,51-200,Healthcare,India,24,1,4.0,0
ZHO-03077,2024-11-11,Standard,20,2,5,1,4,11-50,Retail,United States,6,0,,0
ZHO-03078,2022-08-01,Standard,20,1,10,0,3,201-500,Technology,Canada,34,0,,0
ZHO-03079,2022-11-06,Standard,20,1,8,2,3,1-10,Consulting,United Kingdom,31,0,,0
ZHO-03080,2023-10-23,Enterprise,50,3,22,1,45,201-500,Healthcare,United Kingdom,19,1,3.0,0
ZHO-03081,2024-01-23,Standard,20,1,6,0,4,1-10,Education,Australia,16,0,,0
ZHO-03082,2022-09-29,Professional,35,4,25,1,6,1-10,Education,India,32,0,,1
ZHO-03083,2024-07-26,Professional,35,2,30,2,10,500+,Real Estate,India,10,0,,1
ZHO-03084,2022-02-01,Professional,35,2,13,3,8,1-10,Real Estate,India,40,0,,0
ZHO-03085,2023-03-19,Standard,20,2,10,0,2,1-10,Manufacturing,India,26,0,,0
ZHO-03086,2022-06-11,Enterprise,50,6,23,1,42,201-500,Healthcare,Germany,36,0,,1
ZHO-03087,2024-02-06,Professional,35,2,13,1,4,1-10,Real Estate,India,16,0,,0
ZHO-03088,2022-09-11,Standard,20,1,5,0,1,1-10,Retail,United Kingdom,33,1,2.0,0
ZHO-03089,2023-06-05,Free,0,1,2,0,2,11-50,Manufacturing,United Kingdom,24,1,4.0,0
ZHO-03090,2024-09-03,Professional,35,2,8,4,8,11-50,Healthcare,United States,9,1,4.0,0
ZHO-03091,2022-01-10,Enterprise,50,4,25,3,18,51-200,Real Estate,United States,41,0,,1
ZHO-03092,2023-12-27,Professional,35,2,12,0,5,201-500,Real Estate,United States,17,0,,0
ZHO-03093,2023-05-20,Enterprise,50,3,1,2,14,11-50,Consulting,United States,24,0,,0
ZHO-03094,2024-02-24,Professional,35,2,17,1,7,11-50,Consulting,Germany,15,0,,0
ZHO-03095,2023-03-12,Free,0,1,3,2,2,11-50,Education,India,27,1,11.0,0
ZHO-03096,2022-06-02,Free,0,1,5,0,2,51-200,Technology,India,36,1,13.0,0
ZHO-03097,2024-07-05,Standard,20,2,10,1,3,51-200,Real Estate,United States,11,0,,0
ZHO-03098,2024-05-18,Professional,35,4,7,1,4,201-500,Retail,India,12,0,,0
ZHO-03099,2024-01-23,Enterprise,50,4,4,3,29,500+,Healthcare,United States,16,0,,1
ZHO-03100,2023-07-17,Standard,20,2,6,1,3,11-50,Real Estate,Singapore,22,0,,0
ZHO-03101,2023-05-04,Professional,35,3,11,3,6,11-50,Education,Australia,25,0,,0
ZHO-03102,2024-06-13,Standard,20,1,11,1,4,11-50,Real Estate,Germany,11,0,,0
ZHO-03103,2022-04-14,Standard,20,2,8,1,4,1-10,Real Estate,United States,38,0,,0
ZHO-03104,2024-10-21,Standard,20,1,12,1,2,1-10,Technology,India,7,1,3.0,0
ZHO-03105,2024-10-03,Free,0,1,1,0,2,201-500,Education,Australia,8,1,2.0,0
ZHO-03106,2023-02-11,Standard,20,2,12,0,3,11-50,Manufacturing,Australia,28,0,,0
ZHO-03107,2022-06-16,Free,0,1,4,0,2,11-50,Retail,United States,36,1,10.0,0
ZHO-03108,2023-05-24,Standard,20,1,2,1,1,11-50,Manufacturing,Germany,24,1,10.0,0
ZHO-03109,2022-11-09,Free,0,1,5,0,2,51-200,Finance,Singapore,31,1,2.0,0
ZHO-03110,2024-02-02,Professional,35,2,15,1,13,1-10,Consulting,United States,16,0,,1
ZHO-03111,2023-11-12,Standard,20,2,10,0,4,11-50,Healthcare,India,18,1,4.0,0
ZHO-03112,2023-04-22,Zoho One,105,14,29,5,77,11-50,Manufacturing,United States,25,0,,0
ZHO-03113,2022-03-14,Standard,20,1,12,1,2,201-500,Technology,Singapore,39,1,19.0,0
ZHO-03114,2023-08-05,Standard,20,1,4,0,1,11-50,Retail,India,22,1,10.0,0
ZHO-03115,2022-09-19,Standard,20,2,11,0,2,201-500,Real Estate,United States,32,0,,0
ZHO-03116,2022-09-02,Free,0,1,4,0,1,11-50,Consulting,United Kingdom,33,1,7.0,0
ZHO-03117,2023-07-15,Enterprise,50,5,14,7,12,500+,Consulting,India,22,0,,1
ZHO-03118,2022-06-24,Free,0,1,5,0,1,201-500,Real Estate,United States,35,0,,0
ZHO-03119,2022-04-19,Zoho One,105,14,45,5,77,11-50,Retail,India,37,0,,0
ZHO-03120,2022-07-02,Enterprise,50,3,26,2,49,11-50,Real Estate,Canada,35,0,,1
ZHO-03121,2022-07-11,Professional,35,4,7,1,14,11-50,Real Estate,United Kingdom,35,0,,1
ZHO-03122,2022-03-06,Professional,35,4,27,2,7,51-200,Finance,Canada,39,0,,1
ZHO-03123,2024-08-20,Professional,35,2,8,1,14,11-50,Finance,India,9,0,,0
ZHO-03124,2024-05-13,Standard,20,2,12,1,1,11-50,Consulting,India,12,1,4.0,0
ZHO-03125,2023-01-04,Professional,35,2,9,0,10,11-50,Healthcare,Canada,29,0,,0
ZHO-03126,2024-04-30,Free,0,1,2,1,2,51-200,Manufacturing,United States,13,1,2.0,0
ZHO-03127,2022-02-12,Free,0,1,4,0,1,1-10,Healthcare,India,40,1,19.0,0
ZHO-03128,2023-05-03,Professional,35,3,21,0,10,1-10,Manufacturing,India,25,0,,1
ZHO-03129,2022-03-19,Professional,35,4,8,0,11,1-10,Manufacturing,United States,39,0,,1
ZHO-03130,2024-04-05,Enterprise,50,3,30,4,35,1-10,Real Estate,India,14,0,,1
